date,INFLOW-SR_BER,INFLOW-SR_BLB,INFLOW-SR_BUC,INFLOW-SR_BUL,INFLOW-SR_CFW,INFLOW-SR_CLE,INFLOW-SR_CLK_INV,INFLOW-SR_CRW,INFLOW-SR_DNP,INFLOW-SR_FOL,INFLOW-SR_GNT,INFLOW-SR_HID,INFLOW-SR_HTH,INFLOW-SR_ISB,INFLOW-SR_LL_ENR,INFLOW-SR_LVQ,INFLOW-SR_MCR,INFLOW-SR_MIL,INFLOW-SR_NHG,INFLOW-SR_NML,INFLOW-SR_PAR,INFLOW-SR_PNF,INFLOW-SR_RLL_CMB,INFLOW-SR_SCAGG,INFLOW-SR_SCC,INFLOW-SR_SHA,INFLOW-SR_TRM,INFLOW-SR_TUL,INFLOW-SR_WHI
1973-03-31,68.85000000000001,106.74,27.45,122.13,3.825,125.19,126.2259,9.99,119.88,136.44,2.52,28.8,22.5,40.5,19.44,0.621,102.51,104.04,48.330000000000005,104.85,61.47,100.44,41.940000000000005,22.41,36.72,809.37,50.67,7.254,73.44
1973-04-30,17.73,48.78,10.08,139.77,0.954,201.51,34.8111,16.650000000000002,100.26,163.8,5.3100000000000005,15.390000000000002,72.53999999999999,93.51,62.73,0.099,119.07,172.35,14.4,185.31,116.46,187.47000000000003,22.590000000000003,0.45,32.76,498.33,65.34,2.169,31.05
1973-05-31,8.1,28.17,3.06,207.9,0.414,307.98,14.882400000000002,16.38,129.51000000000002,290.07,37.8,9.36,294.66,254.25,166.14,0.0,344.88,382.14,5.04,355.59000000000003,255.69000000000003,672.9300000000001,14.58,0.09,42.66,430.2,178.29,0.756,22.590000000000003
1973-06-30,2.79,6.75,0.63,62.010000000000005,0.225,94.32,4.1004000000000005,21.51,61.02,108.72,37.17,3.96,215.55,210.69,83.88000000000001,0.0,187.2,353.34000000000003,2.97,138.06,94.68,494.82,7.920000000000001,0.0,19.53,243.54,131.76000000000002,0.441,10.89
1973-07-31,0.99,1.4400000000000002,0.09,26.37,0.054,26.64,0.4851,11.25,16.290000000000003,23.4,14.670000000000002,0.63,30.780000000000005,80.01,4.59,0.0,35.550000000000004,132.21,3.15,25.47,10.26,138.87,5.49,0.0,6.39,212.58,30.33,0.468,8.64
1973-08-31,0.0,0.9,0.0,19.62,0.261,3.42,23.6394,9.54,9.27,8.01,6.57,0.18,8.46,33.21,0.0,0.0,16.56,86.49,1.89,9.09,2.7,44.91,4.59,0.0,3.96,191.52,9.09,0.279,7.29
1973-09-30,0.0,0.36,0.0,16.83,0.297,9.0,5.7330000000000005,8.64,5.22,9.63,2.3400000000000003,0.0,0.09,16.92,0.0,0.0,5.94,83.78999999999999,0.54,7.02,3.78,13.68,1.8,0.36,2.79,194.04,3.33,0.081,6.48
1973-10-31,1.98,3.15,0.09,22.14,0.531,38.43000000000001,6.423299999999999,9.45,10.89,15.93,2.3400000000000003,0.63,2.16,15.12,2.61,0.009,7.2,75.69,1.53,8.64,6.48,19.71,4.59,18.090000000000003,2.61,280.35,5.760000000000001,0.234,9.09
1973-11-30,109.44,74.16000000000001,1.35,229.23,3.672,370.62,149.54670000000002,12.06,38.34,155.70000000000002,4.59,2.25,50.31,18.36,65.88000000000001,0.459,51.66,117.09,7.38,86.13000000000001,77.22,51.48,43.74,22.68,4.77,1419.48,10.98,1.107,94.95
1973-12-31,62.55,109.53,3.96,152.64,4.392,219.51,182.5362,11.34,66.60000000000001,172.44,3.33,4.5,31.230000000000004,22.590000000000003,25.74,0.486,53.55,106.47,31.5,89.91000000000001,63.45,53.73,50.76,21.69,8.19,1064.79,15.57,4.7250000000000005,83.52
1974-01-31,135.9,223.29,12.06,324.18,4.95,480.06,288.981,11.16,91.08,255.06,4.41,11.61,37.8,41.13,35.46,0.252,79.02,150.12,34.02,136.53,97.29,98.19,70.74,20.43,21.51,1890.7200000000005,33.03,5.121,143.1
1974-02-28,47.88,47.79,4.14,83.78999999999999,1.368,101.88,69.4233,8.73,33.75,96.03,2.07,4.5,15.93,25.290000000000003,13.05,0.099,34.02,82.98,8.46,56.25,36.36,48.06,27.090000000000003,6.66,8.64,625.86,17.009999999999998,1.278,49.32
1974-03-31,171.18,147.69,19.35,304.65000000000003,5.193,276.39000000000004,278.25480000000005,11.97,125.73,249.57,3.87,15.93,41.04,62.010000000000005,42.84,0.054,120.87000000000002,198.36,62.63999999999999,170.64,110.34,143.28,82.44,26.82,24.21,1600.11,49.5,9.423,120.78
1974-04-30,63.9,88.28999999999999,20.97,237.24000000000004,2.331,231.3,130.5891,7.11,130.95000000000002,231.48,5.04,19.44,63.99,97.29,55.8,0.036,147.6,238.05,37.26,213.66,125.37000000000002,210.06,53.28,14.04,32.04,1078.5600000000002,67.14,5.598,79.38000000000001
1974-05-31,12.24,26.73,3.15,212.13,0.6030000000000001,334.26,21.410100000000003,13.23,109.35,278.91,28.35,7.65,255.06,163.98,140.76000000000002,0.0,300.96,318.42,6.48,320.22,222.21,556.11,17.46,0.0,19.98,599.4,119.61,0.963,30.6
1974-06-30,4.86,9.72,0.63,122.76,0.657,227.16,10.1592,23.58,52.2,171.63,41.67,3.51,247.32,155.16,98.1,0.0,188.55,349.2,3.24,171.81,131.67000000000002,463.86,13.95,0.63,10.44,372.42,90.27,0.486,18.45
1974-07-31,2.25,3.33,0.09,51.84,0.522,63.09,18.9522,15.57,21.96,79.2,20.52,0.81,65.16000000000001,59.760000000000005,23.22,0.0,44.01,152.64,3.51,48.6,34.38,139.77,12.51,1.4400000000000002,4.77,293.04,22.05,0.531,12.96
1974-08-31,0.0,1.26,0.0,24.66,0.171,14.85,13.0158,9.63,10.71,19.44,10.170000000000002,0.09,14.13,33.84,0.81,0.0,17.46,110.25,0.99,19.62,3.78,51.66,7.38,0.0,3.24,249.3,7.829999999999999,0.144,9.63
1974-09-30,0.45,0.0,0.0,15.21,0.315,4.5,5.3118,8.19,8.19,11.61,3.06,0.0,0.36,18.36,0.0,0.0,10.170000000000002,89.28,0.81,7.2,7.38,14.31,1.62,0.0,0.99,243.63,2.25,0.126,7.74
1974-10-31,0.0,1.89,0.0,15.93,0.297,0.54,1.323,10.170000000000002,12.69,9.09,2.7,0.09,0.54,17.19,0.0,0.0,7.02,71.64,0.7200000000000001,8.73,3.6,14.31,3.96,9.0,1.98,242.82,3.78,0.099,9.99
1974-11-30,0.18,3.6,0.27,18.0,0.63,14.76,3.8007,8.370000000000001,9.63,13.68,2.3400000000000003,1.1700000000000002,0.63,15.93,0.7200000000000001,0.0,5.67,63.36000000000001,1.4400000000000002,11.97,5.22,16.38,1.26,3.15,3.24,269.55,5.8500000000000005,0.216,5.3100000000000005
1974-12-31,10.08,14.85,1.35,19.62,0.63,34.02,19.9845,8.64,16.38,21.15,2.43,2.07,8.1,18.540000000000003,7.56,0.009,14.31,54.27,3.06,20.43,9.45,23.67,4.95,16.470000000000002,4.59,322.74,7.2,0.459,13.32
1975-01-31,9.9,17.55,2.07,29.97,1.161,41.580000000000005,19.0809,8.82,25.56,38.25,2.3400000000000003,2.79,11.52,18.99,11.79,0.009,21.15,56.88,6.03,24.21,18.63,25.65,9.81,6.84,5.04,309.33,7.829999999999999,0.9,12.69
1975-02-28,140.76000000000002,132.75,18.0,109.08,5.067,99.09,220.8384,8.55,99.27,90.81,2.52,10.35,18.18,22.86,16.11,0.135,95.85,89.28,30.6,59.67,36.9,48.6,40.68000000000001,25.02,11.25,765.6300000000001,13.68,4.599,53.55
1975-03-31,137.25,200.34,21.78,168.12,3.591,233.82,264.4767,11.07,145.53,159.03,2.97,18.81,31.32,35.91,29.340000000000003,0.486,116.19,137.70000000000002,65.34,120.33,76.41000000000001,91.26,54.09,36.72,17.82,1260.99,31.590000000000003,9.828,126.81
1975-04-30,23.4,60.57,15.3,117.99,1.764,151.56,43.659,7.470000000000001,99.99,116.82,3.06,15.57,31.5,39.6,30.33,0.162,88.92,124.65,21.51,107.28,66.33,87.39,31.14,10.71,15.48,741.87,29.07,3.231,48.96
1975-05-31,9.9,41.13,6.03,267.21,0.657,353.7,23.8977,9.18,155.34,313.02000000000004,21.06,12.24,215.55,128.52,154.17000000000002,0.009,284.67,252.18,8.01,347.04,232.11,469.53,22.32,0.09,28.08,714.06,112.59,1.2060000000000002,27.81
1975-06-30,3.6,15.3,1.4400000000000002,190.26,0.306,241.92,0.9486,20.52,105.66,241.56,43.2,6.84,295.29,129.15,136.07999999999998,0.0,302.40000000000003,425.52,1.4400000000000002,279.90000000000003,211.23,468.18000000000006,7.829999999999999,0.36,14.4,417.6,104.22,0.216,18.9
1975-07-31,3.33,3.42,0.27,54.09,0.297,57.87,17.2539,12.78,22.86,59.94,21.15,1.98,80.91000000000001,43.830000000000005,32.580000000000005,0.0,62.1,166.14,0.99,60.84,39.78,113.58,4.14,1.26,4.23,258.12,21.6,0.153,9.9
1975-08-31,0.0,0.09,0.0,31.590000000000003,0.387,13.5,11.5884,7.920000000000001,15.12,18.36,6.03,0.27,7.470000000000001,20.16,2.25,0.0,15.21,96.03,0.63,17.1,7.470000000000001,29.52,4.14,5.49,2.52,230.67,4.5,0.09,8.01
1975-09-30,0.36,0.0,0.0,20.790000000000003,0.216,8.46,8.962200000000001,9.72,9.27,7.65,4.41,0.0,2.79,14.58,1.1700000000000002,0.0,11.25,98.73,0.36,13.23,3.78,14.13,0.45,0.09,1.98,243.54,3.51,0.054,6.03
1975-10-31,1.62,3.42,0.09,31.5,0.324,18.090000000000003,0.909,10.170000000000002,15.93,40.14,4.59,0.9,21.42,13.5,25.83,0.0,22.14,94.05,0.99,26.37,20.7,34.2,6.57,10.62,3.24,293.04,10.08,0.144,8.370000000000001
1975-11-30,0.7200000000000001,5.58,0.54,31.680000000000003,1.017,38.79,0.9783,9.36,17.82,35.37,3.51,0.99,18.0,13.23,14.490000000000002,0.0,17.82,74.7,1.53,24.93,22.05,23.58,8.19,1.26,3.24,267.66,6.75,0.234,10.71
1975-12-31,3.24,6.12,0.54,22.5,0.558,49.68000000000001,7.2117,9.9,13.77,23.4,2.43,1.35,8.01,14.04,6.75,0.0,12.78,47.34,1.26,18.81,12.33,18.81,4.680000000000001,2.16,4.14,264.42,7.38,0.189,6.930000000000001
1976-01-31,4.14,3.96,0.63,18.72,0.297,28.89,4.6116,9.81,0.18,21.15,2.07,1.08,4.86,13.23,3.06,0.0,8.19,39.42,1.35,14.670000000000002,9.54,13.59,3.15,2.61,2.97,254.07,4.5,0.207,5.8500000000000005
1976-02-29,6.57,11.16,1.62,31.95,0.495,49.59,10.5453,9.54,14.94,29.340000000000003,2.07,2.43,9.27,13.32,10.170000000000002,0.0,16.650000000000002,53.190000000000005,2.43,15.840000000000002,12.51,22.23,6.03,10.26,4.05,329.76,7.470000000000001,0.369,14.94
1976-03-31,8.46,16.650000000000002,2.3400000000000003,54.18000000000001,0.486,66.42,13.8357,7.470000000000001,24.57,43.56,2.25,3.42,19.44,19.62,20.07,0.009,29.16,105.39,3.24,37.62,26.1,41.31,7.29,7.74,7.38,392.4,15.659999999999998,0.486,14.670000000000002
1976-04-30,8.1,10.89,1.1700000000000002,50.580000000000005,0.396,114.12,23.2101,7.74,25.56,62.19,3.33,2.61,33.480000000000004,21.78,30.87,0.0,44.01,56.43000000000001,2.25,65.61000000000001,42.3,66.51,3.6,5.04,5.8500000000000005,352.89000000000004,20.16,0.333,21.87
1976-05-31,5.67,4.5,0.27,49.05,0.036,159.48,2.664,7.65,25.2,78.75,16.02,2.07,109.8,42.3,53.190000000000005,0.0,84.42,50.67,1.1700000000000002,83.34,70.2,143.55,0.09,0.0,3.96,274.5,35.91,0.171,5.04
1976-06-30,4.77,1.8,0.0,14.76,0.0,42.21,3.618,5.4,7.11,18.18,6.75,0.99,22.86,17.64,5.760000000000001,0.0,17.46,17.82,0.45,17.64,7.829999999999999,43.29,0.0,0.54,1.08,201.96,8.28,0.063,6.75
1976-07-31,2.7,0.63,0.09,7.829999999999999,0.0,17.28,13.302,6.48,5.760000000000001,6.12,6.39,0.99,6.66,12.06,0.54,0.0,4.95,52.65,0.45,7.56,1.62,20.25,0.0,0.0,0.45,193.23,3.42,0.063,6.3
1976-08-31,1.26,1.53,0.09,10.26,0.018,14.490000000000002,16.650000000000002,6.57,8.370000000000001,13.95,4.14,0.18,5.22,12.33,5.04,0.0,3.96,71.73,0.7200000000000001,7.29,4.5,15.659999999999998,0.9,5.760000000000001,0.18,223.2,2.07,0.108,7.56
1976-09-30,1.71,0.63,0.0,7.470000000000001,0.216,5.760000000000001,9.018,8.01,5.67,6.57,3.96,0.09,4.680000000000001,20.790000000000003,2.97,0.0,6.210000000000001,92.16,0.0,8.55,2.25,38.88,0.63,8.370000000000001,0.81,204.57,10.53,0.0,6.930000000000001
1976-10-31,0.0,0.18,0.09,7.38,0.135,2.43,17.8596,8.82,3.06,8.64,2.52,0.27,4.77,16.83,3.06,0.0,3.78,41.22,0.0,3.6,2.7,26.64,1.26,4.41,1.26,211.14,6.03,0.0,7.74
1976-11-30,0.54,1.26,0.09,7.29,0.126,8.64,5.301,9.0,4.05,5.94,2.07,0.45,2.16,10.53,1.35,0.0,1.98,20.7,0.09,3.42,2.52,11.97,1.89,7.56,1.1700000000000002,206.82,3.15,0.018,5.13
1976-12-31,2.25,1.4400000000000002,0.18,5.94,0.072,5.67,3.267,7.920000000000001,1.71,2.79,1.26,0.45,1.1700000000000002,9.0,0.0,0.0,1.1700000000000002,18.63,0.09,3.33,2.07,8.19,1.08,6.48,1.4400000000000002,208.62,2.7,0.018,2.8800000000000003
1977-01-31,4.680000000000001,2.25,0.45,11.16,0.279,10.53,0.1268999999999999,7.74,5.3100000000000005,12.420000000000002,1.53,0.7200000000000001,1.53,10.98,2.79,0.0,3.15,22.77,0.81,4.5,3.96,11.88,2.8800000000000003,6.210000000000001,2.25,208.62,4.41,0.117,4.680000000000001
1977-02-28,4.95,2.07,0.27,12.420000000000002,0.18,12.78,20.3967,7.829999999999999,5.3100000000000005,14.4,1.35,0.45,3.33,10.89,6.48,0.0,3.78,23.85,0.99,5.94,5.8500000000000005,12.6,3.06,4.5,1.8,200.61,4.32,0.153,3.33
1977-03-31,5.67,4.95,0.27,14.94,0.207,17.37,5.6565,6.210000000000001,5.22,19.62,1.62,0.45,7.470000000000001,11.61,9.27,0.0,6.57,19.26,1.08,11.43,8.19,17.1,2.52,15.659999999999998,2.07,220.86,6.12,0.162,7.02
1977-04-30,2.8800000000000003,0.7200000000000001,0.09,17.46,0.0,33.480000000000004,12.0348,4.95,8.19,43.29,5.49,0.54,36.09,20.16,26.55,0.0,27.27,40.32,0.9,30.6,37.62,63.9,0.0,0.27,1.4400000000000002,180.0,16.11,0.135,4.32
1977-05-31,2.16,2.7,0.18,27.0,0.252,44.82,0.0468,4.95,13.41,47.61,6.03,0.9,47.52,21.87,34.47,0.0,32.67,9.09,0.9,40.68000000000001,55.440000000000005,74.97,1.98,13.86,2.25,200.97000000000003,19.53,0.135,8.73
1977-06-30,3.69,0.27,0.09,12.24,0.036,23.85,48.852,4.86,6.39,35.82,15.75,0.54,69.12,32.13,18.540000000000003,0.0,39.15,26.37,0.27,31.230000000000004,32.580000000000005,94.5,1.35,0.09,0.54,175.86,17.55,0.045,7.29
1977-07-31,2.7,0.0,0.0,4.86,0.0,1.89,28.206,2.8800000000000003,0.36,7.920000000000001,4.95,0.0,9.18,8.91,0.27,0.0,5.22,34.29,0.9,4.86,0.63,13.68,0.81,0.63,0.18,162.0,2.3400000000000003,0.135,10.53
1977-08-31,0.63,0.09,0.0,3.87,0.018,2.43,26.856,3.42,1.26,1.1700000000000002,3.42,0.0,2.07,8.91,0.0,0.0,0.9,32.67,0.54,3.78,0.9,6.03,1.08,0.0,0.09,177.39,1.4400000000000002,0.09,8.01
1977-09-30,0.0,0.27,0.0,5.13,0.045,14.76,16.541999999999998,4.5,1.1700000000000002,6.75,1.26,0.0,1.4400000000000002,6.3,0.0,0.0,0.0,55.62,0.0,2.7,0.54,5.8500000000000005,0.54,4.680000000000001,0.09,212.4,0.54,0.0,7.29
1977-10-31,0.0,0.45,0.0,4.59,0.054,12.420000000000002,0.1818,5.3100000000000005,0.81,4.59,0.81,0.0,0.7200000000000001,7.11,0.0,0.0,0.0,22.32,0.0,2.16,0.9,7.38,1.4400000000000002,1.71,0.18,207.63,1.08,0.0,2.07
1977-11-30,13.77,3.87,0.0,9.99,0.162,40.14,101.88,6.12,3.42,7.829999999999999,1.62,0.27,2.97,7.38,4.23,0.0,1.4400000000000002,13.68,0.09,4.32,3.15,9.18,3.6,6.39,0.54,222.75,2.52,0.009,4.32
1977-12-31,42.03,44.28,2.7,74.7,1.503,187.65,18.6795,9.18,31.95,56.16,1.89,3.69,22.14,19.71,33.21,0.018,30.780000000000005,77.76,3.69,32.85,25.74,61.92,18.63,18.99,7.38,572.58,18.0,0.549,26.64
1978-01-31,254.43,286.74,28.26,216.99,8.712,361.17,302.2551,9.54,115.11,199.44,2.61,23.76,32.13,37.8,29.61,1.161,101.43,153.54,53.55,87.12,72.63000000000001,118.08,74.34,57.51,14.670000000000002,1728.36,31.95,8.055,175.95000000000002
1978-02-28,131.49,170.55,48.06,121.77,2.619,175.05,203.8185,8.91,131.67000000000002,102.69,2.52,43.92,30.780000000000005,81.09,23.67,0.909,132.3,188.64,42.03,89.46000000000001,54.54,157.23,34.38,24.03,43.56,939.78,65.61000000000001,6.318,75.51
1978-03-31,99.45,130.86,39.96,220.05,3.267,263.34000000000003,137.93220000000002,11.7,189.72000000000003,206.28,2.79,48.51,59.4,147.15,57.06,0.5850000000000001,169.38,226.98,48.78,189.72000000000003,115.2,229.41,51.57,36.99,56.43000000000001,1109.34,95.67,7.335000000000001,97.02
1978-04-30,33.12,52.11,40.77,176.49,1.917,197.19,73.683,21.15,192.42,205.56,4.86,40.86,71.55,153.36,63.18000000000001,0.189,209.16,242.55,45.72,226.17,135.72000000000003,248.04,37.71,26.82,42.03,819.99,85.68,6.867,57.87
1978-05-31,12.6,27.540000000000003,12.78,195.39,0.5940000000000001,261.54,19.5372,13.05,172.26000000000002,250.47000000000003,20.43,18.0,221.85,316.17,151.47000000000003,0.018,341.91,442.62,11.52,340.02000000000004,213.84,618.84,18.27,0.0,37.35,510.93000000000006,155.16,1.737,21.06
1978-06-30,5.3100000000000005,13.5,2.3400000000000003,128.70000000000002,0.558,204.75,7.4655,25.2,103.59,188.91,46.53,8.1,340.74,325.44000000000005,151.38,0.0,367.38,652.3199999999999,2.97,252.0,192.33,809.46,9.63,0.0,27.45,288.81,172.71,0.45,8.64
1978-07-31,4.23,3.51,0.7200000000000001,45.63,0.315,75.06,17.8308,24.3,27.090000000000003,59.67,42.39,2.8800000000000003,194.49,162.99,57.51,0.0,147.87,417.69000000000005,0.99,77.03999999999999,46.62,467.1,6.210000000000001,0.0,9.0,233.37,74.52,0.153,5.13
1978-08-31,1.35,0.0,0.09,25.92,0.243,17.1,7.5033,13.77,13.77,12.15,17.1,0.36,34.29,65.78999999999999,6.75,0.0,36.72,217.53,0.27,20.16,5.13,150.39,4.41,0.0,3.33,206.01,19.26,0.045,3.51
1978-09-30,1.35,0.45,0.18,24.03,0.27,31.590000000000003,8.1351,14.94,22.14,21.24,11.79,0.63,31.86,53.01,21.6,0.0,42.93000000000001,194.76,1.26,24.39,12.24,150.12,4.23,0.18,4.32,214.83,28.35,0.18,8.82
1978-10-31,1.1700000000000002,1.53,0.18,13.23,0.171,8.55,2.6064,11.34,4.86,5.8500000000000005,3.15,0.18,3.87,24.75,0.18,0.0,12.78,81.27,0.0,12.87,2.97,28.35,2.07,0.0,2.3400000000000003,201.06,7.470000000000001,0.0,4.32
1978-11-30,1.4400000000000002,2.43,1.26,16.650000000000002,0.7020000000000001,10.8,0.5156999999999999,12.06,17.28,10.89,3.24,1.35,4.59,21.96,3.96,0.018,10.26,52.74,0.81,8.73,5.22,24.57,3.78,12.15,3.06,206.46,6.57,0.117,6.84
1978-12-31,0.99,2.3400000000000003,1.35,15.659999999999998,0.45,9.99,1.2771,11.34,13.05,16.02,2.7,1.1700000000000002,8.82,24.39,8.19,0.009,14.490000000000002,53.37,2.3400000000000003,13.86,8.73,28.8,3.96,3.42,5.13,200.97000000000003,9.09,0.351,9.9
1979-01-31,44.64,27.540000000000003,14.490000000000002,49.14,2.4480000000000004,41.580000000000005,61.68600000000001,13.14,85.86000000000001,81.0,3.33,10.53,27.090000000000003,29.07,28.35,0.549,86.31,119.16,25.92,66.24,42.21,65.78999999999999,21.15,29.880000000000003,6.39,316.89000000000004,16.470000000000002,3.888,12.96
1979-02-28,88.28999999999999,50.04,20.790000000000003,63.18000000000001,3.321,64.53,124.956,11.16,103.41,95.58,2.3400000000000003,17.19,19.53,34.830000000000005,17.64,0.45,94.77,123.93,55.17,88.92,39.330000000000005,73.26,27.18,26.1,11.25,461.97,23.13,8.289000000000001,25.47
1979-03-31,37.35,63.54,25.92,126.54,2.898,151.38,83.8755,14.94,142.56,132.84,3.51,24.57,40.95,60.3,36.81,0.198,123.39,191.52,55.8,135.27,85.68,126.63,38.79,18.18,20.43,615.15,41.76,8.388,40.23
1979-04-30,15.840000000000002,28.44,11.25,132.75,0.981,143.91,29.4426,7.2,103.14,146.79,5.67,11.52,67.5,89.46000000000001,65.78999999999999,0.036,118.62000000000002,226.44,15.93,180.45,111.06,192.96,20.88,8.64,18.540000000000003,417.78,55.35,2.385,22.41
1979-05-31,11.25,23.13,4.32,214.74,0.675,241.56,20.2536,11.25,136.89,276.93,30.24,8.370000000000001,272.97,147.06,154.71,0.0,313.92,303.48,7.11,329.94000000000005,234.27,538.92,20.790000000000003,0.81,20.52,461.52,121.68,1.071,16.56
1979-06-30,5.13,7.38,1.26,65.07,0.243,58.68000000000001,4.2219,15.3,44.64,94.5,32.4,4.05,168.66,98.01,70.28999999999999,0.0,140.04,254.25,2.3400000000000003,116.37000000000002,86.13000000000001,302.94000000000005,4.680000000000001,0.0,7.74,201.78,61.38,0.351,5.94
1979-07-31,3.51,1.35,0.9,29.61,0.0,18.18,14.5629,9.36,17.64,24.75,14.670000000000002,1.53,32.67,40.95,9.81,0.0,36.9,113.04,1.4400000000000002,23.4,12.15,99.36,4.5,0.54,3.51,187.56,20.16,0.225,6.66
1979-08-31,0.0,0.63,0.0,22.590000000000003,0.099,4.86,8.1405,6.930000000000001,7.02,8.73,6.84,0.27,4.77,24.21,3.6,0.0,15.12,93.87,0.0,10.35,3.78,34.74,3.42,0.0,2.43,176.57999999999998,8.28,0.0,5.67
1979-09-30,0.18,0.81,0.0,15.21,0.0,7.829999999999999,7.1973,7.470000000000001,5.4,3.87,1.8,0.0,0.36,17.19,2.97,0.009,7.74,91.71,0.09,8.73,1.26,15.12,0.27,0.0,1.53,173.07000000000002,3.24,0.018,4.23
1979-10-31,4.41,4.77,0.0,28.08,0.405,33.57,7.1298,9.36,7.29,18.36,2.43,0.36,8.28,16.38,10.71,0.009,10.08,71.64,0.36,9.18,9.09,29.07,4.77,13.23,1.89,245.25,6.48,0.054,7.29
1979-11-30,6.930000000000001,20.790000000000003,0.81,34.830000000000005,0.531,72.45,34.4835,9.72,9.0,28.53,2.7,1.1700000000000002,12.24,16.38,17.009999999999998,0.0,12.96,69.03,2.25,19.26,15.57,25.290000000000003,8.82,10.53,2.8800000000000003,303.93,6.75,0.333,13.59
1979-12-31,57.42,40.59,0.99,43.830000000000005,1.647,76.77,98.7012,10.26,14.670000000000002,35.1,2.7,1.35,12.33,16.2,17.64,0.045,17.55,51.12,6.84,26.19,17.37,26.19,18.45,26.82,3.15,311.85,6.39,1.017,15.659999999999998
1980-01-31,149.49,172.26000000000002,25.02,412.02,5.715,212.58,253.90710000000004,15.12,259.92,419.13,4.59,21.51,96.66,124.83,124.47,0.891,237.6,238.77,78.3,327.24,224.55,277.56,96.3,21.33,67.86000000000001,1117.17,128.88,11.763,40.59
1980-02-29,210.42,230.94000000000003,31.680000000000003,279.0,6.192,275.58,302.8689,11.88,258.48,252.72000000000003,3.69,31.05,49.5,138.24,53.37,1.971,228.87,252.63,68.94,217.62,145.89,243.45,83.88000000000001,47.16,63.45,1261.71,117.09,10.368,99.45
1980-03-31,65.7,86.13000000000001,26.37,143.91,2.106,140.76000000000002,97.2432,12.51,134.91,154.89,5.22,31.32,36.81,117.63,32.76,0.6120000000000001,138.24,239.13,30.42,115.92000000000002,88.83,171.27,42.3,16.740000000000002,47.88,797.31,83.43,4.572,53.28
1980-04-30,21.69,33.12,7.829999999999999,139.14,0.846,177.12,41.641200000000005,16.92,104.31,160.11,7.74,14.04,93.78,183.69,77.22,0.126,153.54,261.90000000000003,11.16,173.07000000000002,121.41,261.09000000000003,21.78,15.390000000000002,33.39,511.74,86.49,1.6740000000000002,26.82
1980-05-31,9.63,17.28,3.96,156.51000000000002,0.6930000000000001,180.81,13.6125,15.57,126.9,215.73,21.87,9.9,197.73,256.05,123.84,0.0,257.67,346.86,4.59,274.86,181.89,470.79,16.650000000000002,1.08,32.31,383.85,113.94,0.6930000000000001,12.06
1980-06-30,5.760000000000001,8.55,1.4400000000000002,93.87,0.549,92.16,10.3392,28.8,68.4,155.79,44.64,5.67,284.40000000000003,255.78,132.48,0.0,258.21,449.55,3.06,224.1,159.66,642.42,10.53,0.0,24.75,243.72000000000003,138.32999999999998,0.468,10.44
1980-07-31,4.680000000000001,2.52,0.09,42.84,0.405,40.95,22.9068,32.13,26.73,78.93,44.91,2.3400000000000003,208.8,173.25,76.41000000000001,0.0,126.09,382.59,2.8800000000000003,105.03,63.45,409.41,6.84,6.12,10.35,212.13,80.19,0.432,6.66
1980-08-31,0.7200000000000001,1.26,0.0,20.7,0.171,4.95,8.8245,16.290000000000003,14.31,13.41,14.85,0.18,29.61,62.91,9.0,0.0,29.430000000000003,189.81,1.35,21.78,6.75,106.38,3.42,0.0,4.5,184.05,20.7,0.207,6.57
1980-09-30,0.9,1.4400000000000002,0.0,9.81,0.135,3.6,4.4928,14.58,12.87,9.36,4.680000000000001,0.18,4.05,31.590000000000003,3.15,0.0,13.41,102.69,1.35,12.420000000000002,2.43,29.52,1.62,0.0,2.52,199.44,7.38,0.198,7.38
1980-10-31,0.0,0.18,0.18,9.36,0.261,7.02,1.314,14.04,5.8500000000000005,9.63,3.33,0.36,0.99,24.39,0.0,0.0,6.12,78.3,0.09,8.370000000000001,1.71,16.56,2.61,0.54,1.98,193.68,5.13,0.018,2.61
1980-11-30,1.26,3.06,0.18,9.72,0.117,9.81,0.0,12.6,3.15,6.57,2.7,0.9,1.62,21.87,1.26,0.0,6.210000000000001,54.18000000000001,0.54,4.680000000000001,3.33,16.11,2.61,1.26,2.79,196.2,4.95,0.081,4.77
1980-12-31,24.3,13.77,0.7200000000000001,26.82,0.621,56.61,33.4962,14.76,12.69,18.27,2.61,1.26,4.59,25.74,6.12,0.009,8.82,49.77,1.8,7.56,5.94,22.68,4.680000000000001,11.7,4.41,317.97,7.920000000000001,0.27,14.76
1981-01-31,73.62,71.91000000000001,4.77,39.42,1.593,117.27,108.0612,13.41,33.21,34.92,2.61,2.97,4.14,23.31,7.02,0.09,18.72,62.28,16.740000000000002,30.33,14.85,24.75,11.07,30.15,5.49,432.54,8.1,2.511,42.57
1981-02-28,26.01,44.73,2.52,70.2,0.522,144.18,53.4267,11.25,20.16,46.17,2.7,3.15,16.92,29.97,20.52,0.072,24.03,78.12,5.760000000000001,33.21,24.21,41.76,11.43,10.62,9.27,499.5,15.12,0.864,38.34
1981-03-31,34.02,38.07,6.210000000000001,92.34,2.0160000000000005,129.24,53.2125,12.78,65.61000000000001,100.89,2.79,6.48,24.57,38.88,24.39,0.045,46.440000000000005,116.82,22.05,66.51,41.04,62.28,24.48,25.47,15.12,691.65,22.95,3.3120000000000003,52.74
