date,WTP101-U101,WTP201-U201,WTP203-U203,WTP204-U204,WTP205-U205,WTP207-U207,WTP208-U208,WTP209-U209,WTP210-U210,WTP301-U301,WTP302-U302,WTP304-U304,WTP305-U305,WTP401-U401,WTP402-U402,WTP405-U405,WTP406-U406,WTP407-U407,WTP410-U410,WTP501-U501,WTP502-U502,WTP503-U503,WTP504-U504,WTP505-U505,WTP506-U506,WTP507-U507,WTP508-U508,WTP509-U509,WTP510-U510,WTP511-U511
1925-10-31,0.0,6.55,0.0,26.95,14.327000000000002,0.0,9.36,21.57,9.31,18.28,0.0,22.179371391554472,0.0,14.0,2.12,0.0,17.12,0.0,12.0,0.0,13.188799927995694,13.62,166.48999999999995,0.0,16.189999999999998,0.0,1.28,56.09655029249845,5.7700000000000005,68.31
1925-11-30,0.0,5.12,0.0,13.150000000000002,11.907,0.0,7.760000000000001,18.78,7.01,17.0,0.0,31.050573234034825,0.0,14.0,1.75,0.0,14.21,0.0,12.0,4.968,13.41,11.34,126.81000000000004,0.0,6.669999999999998,0.0,1.11,54.790000000000006,4.970000000000001,54.93000000000001
1925-12-31,0.0,5.12,0.0,6.27,10.947,0.0,5.260000000000001,18.0,6.16,16.42,0.0,38.46541849206009,0.0,14.0,1.5,0.0,12.94,0.0,12.0,5.048,9.18,10.8,109.88,0.0,2.77,0.0,0.96,50.91,4.33,49.400000000000006
1926-01-31,0.0,5.12,0.0,35.11,10.557,0.0,6.73,17.89,5.86,16.490000000000002,0.0,36.65294944710112,0.0,14.0,1.73,0.0,12.71,0.0,11.29,4.7780000000000005,7.81,9.87,83.79,0.0,1.98,0.0,0.93,42.03,4.17,41.080000000000005
1926-02-28,0.0,5.12,0.0,36.52,10.727,0.0,6.800000000000001,18.17,6.08,16.92,0.0,23.33861306472164,0.0,14.0,1.86,0.0,13.44,0.0,12.0,4.938,9.49,10.38,106.3,0.0,0.6499999999999986,0.0,0.97,45.49,4.42,36.650000000000006
1926-03-31,0.0,5.12,0.0,6.699999999999999,11.357,0.0,7.16,18.69,6.58,16.76,0.0,9.52,0.0,14.0,2.73,0.0,13.82,0.0,12.0,1.918,12.52,10.32,93.42000000000004,0.0,2.14,0.0,1.1,44.58,4.93,45.72
1926-04-30,0.0,6.11,0.0,15.859999999999996,13.477,0.0,8.989999999999998,20.84,8.77,18.26,0.0,10.209999999999994,0.0,14.0,3.65,0.0,16.66,0.0,12.0,0.0,0.0,12.52,144.48000000000002,0.0,12.150000000000006,0.0,1.29,54.131,5.78,55.96
1926-05-31,0.0,8.77,0.0,30.469999999999995,16.717,0.0,10.94,23.48,11.65,19.130000000000003,0.0,19.89999999999999,0.0,14.0,4.42,0.0,18.68,0.0,12.0,0.0,0.0,13.75,166.88,0.0,19.160000000000004,0.0,1.46,45.94610723350648,6.57,37.75
1926-06-30,0.0,11.09,0.0,45.92,18.6266,0.0,12.4,25.58,13.7,20.0,0.0,28.129999999999995,0.0,14.0,4.859999999999999,0.0,20.72,0.0,12.0,0.0,0.0,15.55,207.85000000000005,0.0,31.239999999999995,0.0,1.66,0.0,7.500000000000001,51.70792869032696
1926-07-31,0.0,12.12,0.0,53.540000000000006,19.0366,0.0,12.93,26.68,15.31,20.36,0.0,30.65000000000001,0.0,14.0,4.6,0.0,21.48,0.0,12.0,0.0,31.19,15.79,201.03,0.0,35.83,0.0,1.71,0.0,7.7,44.35490306016813
1926-08-31,0.0,11.88,0.0,52.61,18.9766,0.0,12.56,26.36,14.81,20.08,0.0,29.00999999999999,0.0,14.0,3.86,0.0,20.81,0.0,12.0,0.0,21.04640391120136,16.34,212.29,0.0,33.19,0.0,1.6,32.23499999999999,7.23,31.36007924322208
1926-09-30,0.0,9.28,0.0,41.11,16.777,0.0,9.510000000000002,24.35,12.5,19.51,0.0,22.11,0.0,14.0,2.8200000000000003,0.0,19.19,0.0,12.0,0.0,9.81967866952703,14.9,186.73000000000005,0.0,25.129999999999995,0.0,1.51,0.0,6.78,37.44663546218349
1926-10-31,0.0,6.55,0.0,26.95,14.327000000000002,0.0,9.36,21.57,9.31,18.28,0.0,11.89,0.0,14.0,2.12,0.0,17.12,0.0,12.0,0.0,13.155340038266209,13.62,157.14,0.0,16.189999999999998,0.0,1.28,59.88655029249847,5.7700000000000005,64.44999999999999
1926-11-30,0.0,5.12,0.0,21.39097397761424,11.907,0.0,7.760000000000001,18.78,7.01,17.0,0.0,37.05057323403483,0.0,20.01,1.75,0.0,14.21,0.0,12.0,4.968,13.41,11.34,118.98,0.0,27.34280972852304,0.0,1.11,50.870000000000005,4.970000000000001,51.720000000000006
1926-12-31,0.0,5.12,0.0,37.57,10.947,0.0,5.260000000000001,18.0,6.16,16.42,0.0,44.04,0.0,16.63,1.5,0.0,12.94,0.0,12.0,5.048,9.18,10.8,102.49,0.0,2.77,0.0,0.96,47.25,4.33,46.46
1927-01-31,0.0,5.12,0.0,35.11,10.557,0.0,6.73,17.89,5.86,16.490000000000002,0.0,43.44,0.0,15.02,1.73,0.0,12.71,0.0,11.29,4.7780000000000005,7.81,9.87,83.58999999999999,0.0,9.810016039200264,0.0,0.93,42.0,4.17,41.67
1927-02-28,0.0,5.12,0.0,36.52,10.727,0.0,6.800000000000001,18.17,6.08,16.92,0.0,43.538613064721645,0.0,16.48,1.86,0.0,13.44,0.0,12.0,4.938,9.49,10.38,106.09,0.0,0.6499999999999986,0.0,0.97,45.46,4.42,37.190000000000005
1927-03-31,5.19,5.12,0.0,6.699999999999999,11.357,0.0,7.16,18.69,6.58,16.76,0.0,28.271686442954422,0.0,17.65,2.73,0.0,13.82,0.0,12.0,1.918,12.52,10.32,93.21,0.0,24.82,0.0,1.1,44.55,4.93,46.370000000000005
1927-04-30,6.3500000000000005,6.11,0.0,47.16,13.477,0.0,8.989999999999998,20.84,8.77,18.26,0.0,16.246999999999986,0.0,25.6,3.65,0.0,16.66,0.0,12.0,0.0,16.66,12.52,144.23000000000002,0.0,12.150000000000006,0.0,1.29,54.281,5.78,56.73
1927-05-31,8.16,8.77,0.0,30.469999999999995,16.717,0.0,10.94,23.48,11.65,19.130000000000003,0.0,19.89999999999999,0.0,34.010000000000005,4.42,0.0,18.68,0.0,12.0,0.0,17.549049544118297,13.75,166.59999999999997,0.0,19.160000000000004,0.0,1.46,14.746107233506454,6.57,69.98000000000002
1927-06-30,0.0,11.09,0.0,77.22,18.6266,0.0,12.4,25.58,13.7,20.0,0.0,28.129999999999995,0.0,41.08,4.859999999999999,0.0,20.72,0.0,12.0,0.0,0.0,15.55,207.54,0.0,31.239999999999995,0.0,1.66,22.386000000000006,7.500000000000001,30.451928690326945
1927-07-31,0.0,12.12,0.0,53.540000000000006,19.0366,0.0,12.93,26.68,15.31,20.36,0.0,30.65000000000001,0.0,45.1,4.6,0.0,21.48,0.0,12.0,0.0,31.19,15.79,210.14,0.0,35.83,0.0,1.71,0.0,7.7,45.58490306016812
1927-08-31,0.0,11.88,0.0,52.61,18.9766,0.0,12.56,26.36,14.81,20.08,0.0,29.00999999999999,0.0,14.0,3.86,0.0,20.81,0.0,12.0,0.0,22.371908190801328,16.34,211.96,0.0,33.19,0.0,1.6,32.16499999999999,7.23,32.68007924322208
1927-09-30,0.0,9.28,0.0,41.11,16.777,0.0,10.025344037950518,24.35,12.5,19.51,0.0,22.11,0.0,14.0,2.8200000000000003,0.0,19.19,0.0,12.0,0.0,9.82650992103259,14.9,186.42,0.0,25.129999999999995,0.0,1.51,31.11425923350649,6.78,73.7
1927-10-31,0.0,6.55,0.0,26.95,14.327000000000002,0.0,9.36,21.57,9.31,18.28,0.0,28.07937139155447,0.0,25.61456779682409,2.12,0.0,17.12,0.0,12.0,0.0,13.17879372448572,13.62,163.88,0.0,16.189999999999998,0.0,1.28,60.09655029249845,5.7700000000000005,65.31
1927-11-30,0.0,5.12,0.0,13.150000000000002,11.907,0.0,7.760000000000001,18.78,7.01,17.0,0.0,24.863876486752112,0.0,14.0,1.75,0.0,14.21,0.0,12.0,4.968,13.41,11.34,118.75000000000004,0.0,6.669999999999998,0.0,1.11,50.84,4.970000000000001,52.440000000000005
1927-12-31,0.0,5.12,0.0,6.27,10.947,0.0,5.260000000000001,18.0,6.16,16.42,0.0,24.667014230349395,0.0,14.0,1.5,0.0,12.94,0.0,12.0,5.048,9.18,10.8,102.28,0.0,2.77,0.0,0.96,47.22,4.33,47.11
1928-01-31,0.0,5.12,0.0,35.11,10.557,0.0,6.73,17.89,5.86,16.490000000000002,0.0,28.038737891344056,0.0,14.0,1.73,0.0,12.71,0.0,11.29,4.7780000000000005,7.81,9.87,90.41,0.0,1.98,0.0,0.93,45.33,4.17,43.99
1928-02-29,0.0,5.12,0.0,36.52,10.727,0.0,6.800000000000001,18.17,6.08,16.92,0.0,6.66,0.0,14.0,1.86,0.0,13.44,0.0,12.0,4.938,9.49,10.38,113.35,0.0,0.6499999999999986,0.0,0.97,49.04,4.42,39.31
1928-03-31,0.0,5.12,0.0,6.699999999999999,11.357,0.0,7.16,18.69,6.58,16.76,0.0,9.52,0.0,14.0,2.73,0.0,13.82,0.0,12.0,1.918,12.52,10.22,100.36000000000004,0.0,2.14,0.0,1.1,48.06,4.93,48.89
1928-04-30,0.0,6.11,0.0,15.859999999999996,13.477,0.0,8.989999999999998,20.84,8.77,18.26,0.0,23.77699999999996,0.0,14.0,3.65,0.0,16.66,0.0,12.0,0.0,0.0,12.52,152.91,0.0,12.150000000000006,0.0,1.29,60.66000000000001,5.78,49.49099999999999
1928-05-31,0.0,8.77,0.0,30.469999999999995,16.717,0.0,10.94,23.48,11.65,19.130000000000003,0.0,39.39200000000002,0.0,14.0,4.42,0.0,18.68,0.0,12.0,0.0,0.0,13.75,176.12999999999994,0.0,19.160000000000004,0.0,1.46,45.82610723350648,6.57,37.92
1928-06-30,0.0,11.09,0.0,28.42,18.6266,0.0,12.4,25.58,13.7,20.0,0.0,49.41500000000004,0.0,0.0,4.859999999999999,0.0,20.72,0.0,12.0,0.0,0.0,15.55,218.32,0.0,31.239999999999995,0.0,1.66,0.0,7.500000000000001,51.75792869032696
