date,GW_01,GW_02,GW_03,GW_04,GW_05,GW_06,GW_07,GW_08,GW_09,GW_10,GW_11,GW_12,GW_13,GW_14,GW_15,GW_16,GW_17,GW_18,GW_19,GW_20,GW_21,GW_AV,GW_CH,GW_EW,GW_HF,GW_IM,GW_MJ,GW_MWD,GW_OW,GW_SBV,GW_SC,GW_SD,GW_VC
1949-03-31,38912.53954418148,135089.86514110846,132090.5435613959,56957.61668626512,86746.61092485304,173372.97995625346,55099.66933372905,186549.5236133321,140876.48499484087,86840.33677062958,58624.71234806033,41177.25077390462,133877.51056534392,174502.91708185244,304231.57444937207,64391.52875529933,93659.56583324973,320585.93352194194,139362.75355716204,135786.52482405235,339344.9362440303,20185.81461582496,3318.7531999999965,6818.585209201062,250.0,866.3350000000003,2697.883886014952,816.6462001133219,28738.170000000016,2341.53516578273,490.8389754174642,6941.148493626104,614.3665000000015
1949-04-30,38908.14465418147,135091.29351610845,132086.3051107357,56933.144311265125,86770.62439885305,173349.79090265106,55085.618517729046,186569.76406582963,140874.67311195945,86796.49394192455,58642.565604060335,41188.20683990462,133803.62431270457,174464.44336088898,304207.06122937205,64388.09826729933,93605.98269324972,320629.356021942,139345.31566216203,135793.82404805234,339348.5601680303,20173.32225582496,3310.4480999999964,6826.6019292010615,250.0,866.6930000000002,2709.923386014952,817.5612001133219,28733.350000000017,2335.47516578273,467.4319754174642,6950.644293626104,600.0235000000015
1949-05-31,38902.74635418147,135072.71100610844,132085.56524249987,56838.95582026512,86757.10938980125,173285.65883865106,55068.34195972905,186513.6631631636,140850.46078295945,86687.24468445775,58669.233676060336,41189.79120390462,133702.36618337673,174410.78277798672,304138.36654337205,64383.18562529933,93503.23889324973,320707.08808194194,139346.10241716204,135791.79072882552,339355.9137570303,20158.34045582496,3310.7238999999963,6798.898356434568,250.0,869.3900000000002,2697.639386014952,829.313200113322,28723.650000000016,2333.1771657827303,449.0099754174642,6965.048893626104,578.9990000000015
1949-06-30,38895.790849181474,135040.09418110843,132078.68918232404,56744.42521126512,86716.8010042909,173220.48856505106,55053.59646672905,186449.39551746985,140817.57024195945,86569.69042753802,58653.28108006033,41192.94400690462,133587.94447937672,174481.5710979867,304042.797657372,64370.03782929933,93394.55243324972,320606.66343191644,139356.88667716202,135774.98115808336,339364.58352503035,20136.21669582496,3311.0199999999963,6781.859796434568,250.0,869.9200000000002,2681.296386014952,857.606200113322,28712.93000000001,2337.2161657827305,427.3949754174642,6936.287822316431,566.6260000000015
1949-07-31,38888.37764918147,135038.20036110844,132072.58254231306,56667.28907026512,86750.0182822909,173171.20952505106,55046.553858122985,186364.4258087186,140786.43200038344,86582.25251989084,58631.187744060335,41191.60590590462,133470.67585737671,174567.1762979867,304139.418542372,64349.61289729933,93277.53487324972,320425.39992755954,139354.72635716203,135735.46934020703,339380.8445300303,20145.60925582496,3304.931099999996,6763.764336564287,250.0,871.8100000000002,2663.945386014952,891.802200113322,28692.77000000001,2343.6841657827304,406.0679754174642,6906.848725376599,562.6705000000015
1949-08-31,38880.37972418147,135014.82214610843,132071.62836536462,56682.24400826512,86782.08330229089,173129.85878745106,55041.98223812298,186289.3920262161,140757.30169738343,86513.11685873604,58617.98170806033,41185.43158490462,133379.25154441694,174551.9801303263,304082.679657372,64328.60686529933,93168.39731324972,320322.192066665,139355.64337716202,135653.5258429149,339390.7413510303,20144.213401927613,3297.453999999996,6725.960776564287,250.0,872.5730000000002,2650.888386014952,929.144200113322,28663.73000000001,2348.7331657827303,385.3929754174642,6913.69878020431,579.0090000000015
1949-09-30,38871.700319181466,134997.09535769152,132070.38266836462,56669.85982526512,86794.36152229088,173153.9182237188,55031.680858122985,186265.49181986824,140758.47320859687,86521.37599473604,58611.589952060334,41179.477375904615,133342.29060361904,174531.74933726114,304078.936557372,64314.05677529934,93119.12623324971,320303.2532293575,139326.47747416203,135652.81886691492,339367.4478540303,20132.35415560855,3289.686299999996,6734.971197573689,250.0,873.0310000000002,2636.957386014952,958.468200113322,28652.220000000016,2349.49116578273,363.12197541746417,6904.81158020431,591.5460000000014
1949-10-31,38863.70189418147,135005.38325769152,132065.04828836463,56652.01113026512,86800.92830629088,173171.19571171878,55015.981711122986,186294.00817486824,140762.96040759687,86496.33195985302,58614.980516060336,41172.37352990462,133302.0517836874,174500.81378254347,304055.439650372,64304.63671729933,93093.33371324973,320273.50906184094,139307.03027016204,135624.11292320208,339353.0931790303,20132.295725313288,3286.147299999996,6751.873393382707,250.0,873.3880000000001,2627.517386014952,971.584200113322,28652.190000000017,2345.6261657827304,342.2189754174641,6928.601780204311,604.9405000000014
1949-11-30,38859.31728918147,135008.00285769152,132058.37409836464,56639.34297726512,86810.46475229088,173180.70220771877,54998.03488912299,186314.81955486824,140769.57442559686,86489.82869585302,58615.134056060335,41167.721080904616,133303.4482056874,174503.3630251259,304093.46417837194,64304.43680929933,93089.07777324972,320265.3382918409,139274.10346916204,135619.15039520207,339336.5257260303,20139.067085313287,3282.249599999996,6766.575753382707,250.0,877.2250000000001,2624.175386014952,948.897200113322,28654.02000000002,2337.3341657827305,351.101548651499,6944.170580204311,616.7100000000014
1949-12-31,38854.74700418147,135010.25857269153,132049.08275136465,56628.05943326512,86809.53632029088,173190.83291971878,54990.85207612299,186335.42069486823,140778.14430759687,86490.81856785303,58613.72448406034,41165.713989904616,133312.6928296874,174505.8699137873,304129.840511372,64302.71580929933,93085.30337324971,320256.48277184094,139272.72828924446,135614.16039520208,339322.1982260303,20141.154085313286,3281.337599999996,6779.696433382707,250.0,879.9580000000001,2628.350386014952,908.727200113322,28655.890000000018,2326.9431657827304,367.9597689640944,6956.90058020431,625.1890000000014
1950-01-31,38853.27819918147,135024.65014769151,132067.83841536465,56691.42664426512,86865.38513229087,173276.43571971878,55007.20541812299,186367.3791798683,140834.47965359688,86512.43517585302,58627.56053606034,41171.80068490461,133341.6655396874,174508.47833757603,304158.404281372,64299.26636929934,93084.56663324972,320270.06637184095,139253.73515375628,135611.7626432021,339311.37930203025,20145.832165313288,3280.1085999999964,6791.054233382707,250.0,881.8550000000001,2626.578386014952,884.8142001133219,28657.690000000017,2316.3741657827304,418.8717689640943,6969.03858020431,626.5020000000014
1950-02-28,38852.73319918147,135036.0781376915,132072.54163836464,56711.59027626512,86902.85743629087,173364.84939171877,55029.148882122994,186397.04738486823,140855.00743759688,86512.15237585302,58639.58642006034,41168.59468990462,133368.4466776874,174511.51144419005,304172.82156637195,64295.06233929934,93085.58683324972,320275.48397184093,139275.32591175628,135607.87049920208,339298.57608203025,20149.808445313287,3272.837099999997,6797.641553382707,250.0,886.1270000000002,2626.3913860149523,860.067200113322,28674.730000000018,2318.5758543164043,405.27976896409433,6974.07538020431,623.3060000000015
1950-03-31,38851.67022418147,135042.79721769152,132058.10994936465,56695.70211526512,86890.81512629087,173346.32803971876,55014.56404612299,186423.37784986827,140861.69867459688,86536.41282385302,58637.84861206034,41171.21767990462,133422.8865956874,174451.3269975267,304127.63690937194,64298.25664983518,93081.05871324972,320300.9574118409,139268.39481275628,135612.57413120207,339307.5706970302,20157.235845313287,3276.4612999999968,6805.515633382706,250.0,887.2200000000001,2664.041135057187,835.978200113322,28678.36000000002,2307.992854316404,398.6477689640943,6981.40238020431,618.1785000000015
1950-04-30,38847.62533418147,135044.92559269152,132058.64149870447,56699.77974026512,86948.93860029087,173346.07898611636,55037.683230123,186449.2483023658,140892.05630159687,86559.30130385302,58692.11186806034,41190.693745904624,133488.6153504744,174459.0282025257,304079.99168937193,64298.35616183518,93045.40257324972,320344.0599118409,139250.4169177563,135618.77335520208,339307.06226703024,20163.743485313287,3268.1561999999967,6813.5623533827065,250.0,887.5780000000001,2676.350635057187,836.893200113322,28674.160000000014,2301.932854316404,382.2307689640943,6990.86818020431,603.8355000000015
1950-05-31,38842.45703418148,135026.3030826915,132063.24148676617,56736.30202826512,86963.40229429088,173293.03915411636,55025.926672122994,186401.5056553985,140925.83397259685,86586.41296785302,58719.79272806034,41195.64899590462,133432.74487055323,174414.05885358196,303976.92700337194,64293.90351983519,93083.3782415685,320423.3519718409,139259.31481075627,135634.09552214126,339310.7658560302,20149.431685313288,3268.4319999999966,6820.598780616213,250.0,888.0150000000001,2677.0332344941644,848.6452001133221,28681.31000000002,2299.6348543164045,361.2887689640943,6970.49278020431,593.8010000000015
1950-06-30,38835.87152918147,134995.17625769152,132055.80542659035,56765.53933326512,86960.94913029087,173237.78144851635,55014.301179123,186343.27179563144,140897.97783743875,86628.77771985301,58708.38449206034,41204.01179890463,133342.1375703894,174488.43717358194,303859.6301173719,64283.775723835184,93131.9717815685,320446.555553161,139273.02907075628,135637.7034400665,339320.2269430302,20127.30792531329,3268.7280999999966,6781.674220616213,250.0,888.5450000000001,2660.6902344941645,876.9382001133221,28673.24000000002,2303.6738543164047,339.6737689640943,6963.607708894638,593.7080000000014
1950-07-31,38828.55832918148,134994.10243769153,132048.25878657936,56806.92851578512,86983.84640829088,173189.96240851635,55004.43857051693,186260.15808688017,140856.72959586277,86674.593639853,58668.567260060336,41193.68369790463,133227.0789483894,174573.59237358195,303932.21810637193,64264.35079183518,93171.2642215685,320332.8267265244,139274.406431442,135559.74999763965,339331.0047560302,20137.75048531329,3265.7891999999965,6763.999516200702,250.0,892.8750000000001,2649.9692344941645,911.134200113322,28653.19000000002,2310.1418543164045,318.2567689640943,6933.708611954806,589.7525000000015
1950-08-31,38820.33040418148,134955.56962074735,132048.41095789804,56832.45283078512,87013.67142829088,173151.25167091636,54998.316950516935,186186.29830437768,140873.01929286277,86710.423895853,58648.37333606034,41186.26259912763,133136.69196083894,174559.31620592152,303872.09322137194,64244.78475983518,93198.98466156852,320170.8231782629,139276.393451442,135541.11688966223,339340.5972830302,20137.374945156716,3258.0220999999965,6726.635956200702,250.0,894.4180000000001,2633.3922344941643,948.476200113322,28639.61000000002,2315.1908543164045,296.6517689640943,6940.097911327747,593.1410000000014
1950-09-30,38812.19099918148,134932.18769074735,132049.13526089804,56821.21864778512,87037.00964829088,173178.5011071841,54988.17557051693,186165.3240980298,140890.85632186275,86720.395991853,58635.34505606034,41178.852901127626,133169.6442441936,174560.07055599557,303922.04812137195,64231.01466983518,93212.47258156852,320177.78466826293,139247.62554544202,135541.06991366224,339314.96595703025,20125.85474010952,3251.2543999999966,6736.735252009013,250.0,897.0160000000001,2619.4612344941643,977.800200113322,28628.25000000002,2315.9488543164043,275.4107689640943,6930.800711327747,605.6780000000014
1950-10-31,38808.02257418147,134930.80559074736,132059.20088089805,56838.20995278512,87058.71643229088,173204.2585951841,55009.35642351693,186197.7404530298,140893.49352086274,86725.446055853,58625.755620060336,41174.53905512763,133194.5106561936,174538.36433630477,303966.906214372,64220.90461183518,93215.17106156852,320177.4697338627,139221.073856442,135537.60206566224,339290.81737703027,20123.879691361468,3246.5653999999968,6753.64983934585,250.0,899.013,2610.021234494164,991.617200113322,28628.660000000014,2313.9048543164045,288.37714035564875,6954.550911327748,619.0725000000014
1950-11-30,38806.07796918148,134928.84519074735,132071.37669089803,56881.401799785126,87164.98287829087,173332.8350911841,55043.88960151693,186247.53183302985,140981.79753886274,86768.09279185299,58722.629160060336,41220.56660612763,133243.0070781936,174544.0835788872,304054.067742372,64222.10470383518,93217.58512156853,320246.2789638627,139254.407055442,135540.54953766224,339399.7698261661,20125.581051361467,3242.3876999999966,6768.38219934585,250.0,922.5,2604.9192344941644,968.930200113322,28630.97000000002,2314.044146822677,338.7297135896836,6970.099711327747,630.8420000000013
1950-12-31,38813.83768418148,134939.06090574735,132111.03534389802,56989.44825578512,87275.54444629088,173461.0058031841,55083.48678851693,186299.74297302985,141101.01742086274,86821.782663853,58826.92958806034,41289.04951512763,133313.5817021936,174547.4630475486,304018.892075372,64223.96370383518,93223.63072156852,320288.6234438627,139257.582409442,135543.88953766224,339412.1023261661,20126.858051361465,3238.7556999999965,6781.52287934585,250.0,927.073,2601.6442344941643,928.760200113322,28633.20000000002,2326.763146822677,392.6037135896836,6982.799711327747,639.3210000000014
1951-01-31,38818.20887918148,134945.75248074735,132121.191007898,56992.37546678512,87253.92325829087,173488.2786031841,55074.21013051693,186341.8714580298,141109.65276686274,86808.169271853,58746.45564006034,41242.87621012763,133358.0044121936,174550.72147133734,304001.680845372,64223.84426383518,93228.57398156852,320303.52704386273,139275.37806744198,135541.18178566225,339419.26340216614,20134.456131361465,3240.5366999999965,6792.63067934585,250.0,931.91,2612.052234494164,902.947200113322,28650.53000000002,2337.944146822677,427.5353051238843,6994.667711327747,640.6340000000014
1951-02-28,38833.73387918148,134955.88047074736,132119.704230898,57018.12909878512,87282.97556229087,173502.34227518408,55095.42359451693,186379.5796630298,141101.48055086273,86808.826471853,58706.881524060336,41226.54021512763,133391.6055501936,174553.45457795137,303994.69613037194,64221.890233835176,93230.4941815685,320303.8646438628,139286.42882544198,135537.55964166226,339424.90018216614,20136.512411361466,3233.1151999999965,6799.007999345849,250.0,932.132,2630.292734494164,876.6102001133221,28653.04000000002,2349.297146822677,437.4783736192819,6999.484511327747,637.4380000000015
1951-03-31,38841.520904181474,134953.57955074735,132096.462541898,56945.830937785126,87221.43325229087,173461.1809231841,55103.518758516926,186413.50012802985,141084.60178786275,86803.836919853,58698.31371606034,41220.72320512763,133421.03546819362,174570.47369101158,303934.0940002557,64225.18941983517,93229.5650615685,320325.71808386274,139322.767726442,135539.72327366227,339419.66479716613,20139.969811361465,3234.0193999999965,6806.632079345849,250.0,932.465,2651.757734494164,850.6512001133221,28657.08000000002,2361.394146822677,426.3663736192819,7006.561511327747,632.3105000000014
1951-04-30,38838.32601418148,134945.04792574735,132088.63409123782,56906.86856278512,87225.58672629087,173411.6818695817,55083.03794251692,186436.69058052733,141059.31941486275,86811.165399853,58673.99697206033,41209.99927112763,133478.5366317478,174577.00321782698,303871.4327802557,64234.02893183517,93246.5039215685,320366.9905838628,139327.94828028878,135548.57249766227,339405.28636716615,20147.957451361464,3228.0042999999964,6816.158799345849,250.0,935.373,2666.507234494164,849.2562001133222,28653.82000000002,2355.334146822677,407.8993736192819,7015.707311327747,617.9675000000015
1951-05-31,38835.387714181474,134917.89541574733,132089.76407929952,56917.56007178512,87236.44042029088,173340.68501820843,55072.06138451692,186385.11793356005,141080.35708586275,86841.61706385299,58695.50504406033,41233.19176635063,133411.855890137,174530.68386888324,303751.90209425567,64246.36628983517,93292.30012156848,320439.2426438628,139325.32793428877,135565.41897766228,339400.21253216616,20143.423313065647,3228.2800999999963,6823.505226579356,250.0,936.66,2678.809234494164,858.3982001133222,28662.180000000026,2353.036146822677,390.4073736192819,6996.361911327747,607.9330000000015
1951-06-30,38830.07220918148,134877.82859074735,132084.1280191237,56922.04737678512,87233.25725629088,173270.06333660844,55060.41589151692,186323.6378597196,141033.86095070463,86904.46181585299,58664.96962806033,41226.14456935063,133316.47117188966,174606.29218888324,303628.98320825567,64257.60028191758,93332.99366156849,320453.65253860987,139332.55354228878,135581.48393766227,339401.36852316617,20121.299553065648,3228.5761999999963,6784.890666579356,250.0,937.42,2683.679734494164,883.8312001133222,28654.700000000023,2357.0751468226777,368.8823736192819,6990.6768400180745,595.5600000000014
1951-07-31,38825.54900918147,134869.3247707473,132081.50137911268,56958.88655930512,87260.76453429088,173223.66039728044,55058.583282910855,186242.2441509684,140982.46270912862,86976.82773585299,58623.50934406033,41205.40646835062,133198.52254988966,174694.50738888324,303705.59583725565,64237.01534991758,93369.47610156848,320408.95498816314,139333.4511442888,135610.06273766226,339403.21399316617,20130.69211306565,3229.5172999999963,6753.097786579356,250.0,939.22,2666.7387344941644,915.8602001133222,28636.420000000024,2363.543146822677,347.4653736192819,6976.533743078243,591.6045000000015
1951-08-31,38820.23108418147,134821.56373313774,132080.91720216424,56972.01087430512,87289.27955429089,173178.79332368044,55057.37166291085,186170.2923684659,140988.69240612863,87041.27799185298,58599.02542006033,41193.01536957362,133107.55896759985,174686.00922122283,303633.3269522556,64216.62931791758,93395.10654156849,320348.96938849386,139327.5963722888,135573.80524037013,339405.4939381662,20130.322208356585,3245.840699999997,6716.034226579356,250.0,939.723,2650.161734494164,950.0322001133222,28608.230000000025,2368.592146822677,325.86037361928186,6984.225349921481,594.9930000000014
1951-09-30,38812.551679181466,134787.78180313774,132075.26150516424,56937.01669130512,87308.40777429088,173192.82275994818,55047.84028291085,186151.734162118,140991.61943512864,87040.36008785298,58584.757140060334,41181.08116057362,133127.87425095448,174686.49357129686,303611.46496344666,64201.839227917575,93407.16446156848,320359.91087849386,139288.5484662888,135572.82826437012,339373.94261216617,20118.463967026117,3240.3629999999966,6743.17397942323,250.0,940.181,2639.210734494164,976.4062001133224,28597.560000000027,2369.3501468226773,305.63937361928186,6970.238409154988,607.5300000000013
1951-10-31,38807.95325418147,134784.78970313774,132077.78712516424,56921.15799630512,87321.87455829089,173206.10024794817,55035.05113591085,186187.57051711803,140992.03663412863,87049.60015185298,58586.41770406033,41180.41731457362,133157.02066295448,174660.00329199873,303660.41305644665,64192.34916991757,93408.83294156849,320365.33775849384,139259.7267772888,135569.46960037012,339350.74403216614,20119.47335290225,3236.9639999999968,6769.65453942323,250.0,940.828,2635.460734494164,987.5432001133222,28597.970000000027,2365.485146822677,299.12574501083634,6985.730244964006,631.8245000000013
