date,PMP_Banks-D800,PMP_Tracy-D701
1977-03-31,183.5853794466403,32.24572555335973
1977-04-30,137.07,72.43050000000002
1977-05-31,117.59938912002214,24.79844086021505
1977-06-30,64.405240405457,21.87311827956989
1977-07-31,94.43,15.1129528208009
1977-08-31,94.43,62.2304672319265
1977-09-30,121.34605002270052,159.09144997729948
1977-10-31,138.48877852814672,25.034721471853253
1977-11-30,96.7165387961303,119.33796120386968
1977-12-31,126.9858734338433,83.24768834617605
1978-01-31,201.1224513150796,164.18166080163368
1978-02-28,213.23,167.56093430717263
1978-03-31,386.17060218880215,258.25
1978-04-30,397.0,249.92
1978-05-31,411.0,258.25
1978-06-30,397.0,249.92
1978-07-31,252.536311819002,258.25
1978-08-31,160.10238937171152,258.25
1978-09-30,121.5904594084543,186.163799861089
1978-10-31,147.58581373483926,233.52732662707223
1978-11-30,47.02344310764491,200.32881212016585
1978-12-31,141.64,168.83205395469705
1979-01-31,236.07,258.25
1979-02-28,273.99552548073075,233.25
1979-03-31,481.0,258.25
1979-04-30,397.0,249.92
1979-05-31,411.0,282.79
1979-06-30,397.0,249.92
1979-07-31,162.44067552491566,258.25
1979-08-31,171.4480140677462,258.25
1979-09-30,210.1749822134388,249.92
1979-10-31,264.39924998383776,239.9032500161623
1979-11-30,228.17830023059787,180.79768763294092
1979-12-31,119.15194659735752,123.63962320798952
1980-01-31,343.6539350418186,258.25
1980-02-29,341.16,233.25
1980-03-31,424.93,258.25
1980-04-30,397.0,249.92
1980-05-31,411.0,282.79
1980-06-30,397.0,273.72
1980-07-31,174.42154104175364,258.25
1980-08-31,150.5340978121419,258.25
1980-09-30,172.87066518185895,249.92
1980-10-31,253.4595,258.25
1980-11-30,117.8375628914258,189.1664911752016
1980-12-31,188.86,240.7388700536084
1981-01-31,188.86,239.7856366960988
1981-02-28,176.12616589306828,196.98013095484595
1981-03-31,308.508109775205,258.25
1981-04-30,232.852985,249.92
1981-05-31,236.07,258.25
1981-06-30,182.76,238.74356754188184
1981-07-31,172.13449999999995,258.25
1981-08-31,94.43,201.985
1981-09-30,137.07,212.70598221343877
1981-10-31,219.764010387742,184.95548961225805
1981-11-30,215.0588191029234,160.3220863907582
1981-12-31,128.1927352818681,135.68704715980695
1982-01-31,280.15018593145226,258.25
1982-02-28,317.95204584907606,233.25
1982-03-31,424.93,258.25
1982-04-30,397.0,249.92
1982-05-31,411.0,258.25
1982-06-30,397.0,273.72
1982-07-31,411.0,258.25
1982-08-31,411.0,258.25
1982-09-30,383.2265167591012,249.92
1982-10-31,395.51504151537137,258.25
1982-11-30,211.87012201854253,240.4248228630497
1982-12-31,58.77811169845769,233.4773144495242
1983-01-31,236.07,258.25
1983-02-28,287.6230734288022,233.25
1983-03-31,377.71,258.25
1983-04-30,397.0,249.92
1983-05-31,411.0,258.25
1983-06-30,397.0,249.92
1983-07-31,411.0,258.25
1983-08-31,411.0,258.25
1983-09-30,281.5839786681232,249.92
1983-10-31,377.71,258.25
1983-11-30,274.15,239.6194465189637
1983-12-31,90.25911169845767,230.41817466457795
1984-01-31,377.71,258.25
1984-02-29,383.81,233.25
1984-03-31,475.0,258.25
1984-04-30,397.0,249.92
1984-05-31,338.2170155866976,258.25
1984-06-30,137.07,249.92
1984-07-31,221.5745,258.25
1984-08-31,157.70802637171164,258.25
1984-09-30,186.71823869574493,249.92
1984-10-31,311.72099,258.25
1984-11-30,100.5031660074732,195.83789970549208
1984-12-31,188.86,245.84287005360835
1985-01-31,187.0746204776104,156.9750162184883
1985-02-28,170.57999999999998,218.9202968479142
1985-03-31,226.28824820321395,222.5938567967861
1985-04-30,255.302985,249.92
1985-05-31,252.4422197288452,258.25
1985-06-30,248.14447600968887,249.92
1985-07-31,151.94750000000005,258.25
1985-08-31,94.43,233.4760263717115
1985-09-30,145.32344310118117,246.8275391122576
1985-10-31,177.87292955988522,214.25657044011484
1985-11-30,230.670140567556,172.47364437928607
1985-12-31,188.86,253.3298700536085
1986-01-31,248.6939701633177,258.25
1986-02-28,555.547,233.25
1986-03-31,518.0,258.25
1986-04-30,397.0,249.92
1986-05-31,411.0,282.79
1986-06-30,397.0,249.92
1986-07-31,94.43,258.25
1986-08-31,97.35702637171153,258.25
1986-09-30,102.94150979642149,249.92
1986-10-31,233.44110323247585,258.25
1986-11-30,65.8286200004483,230.47532954682688
1986-12-31,188.86,252.2468700536084
1987-01-31,159.3731660320412,165.18847066405752
1987-02-28,180.9377697229845,180.5755271249297
1987-03-31,279.358109775205,258.25
1987-04-30,103.48327594856823,224.65922405143172
1987-05-31,62.05356309743772,194.0055218827994
1987-06-30,45.69,155.81133853967432
1987-07-31,94.43,151.33701608261043
1987-08-31,94.43,134.3954672319265
1987-09-30,90.23008679110676,247.1324132088932
1987-10-31,135.51463111282783,95.83786888717216
1987-11-30,186.50683340629644,135.44895154054558
1987-12-31,188.86,173.7038700536084
1988-01-31,202.20001059315328,207.51362610294544
1988-02-29,57.92320621902477,113.03399117209828
1988-03-31,187.8638546261556,91.63225037384444
1988-04-30,137.07,151.539985
1988-05-31,112.85994231362328,80.58514266661393
1988-06-30,108.08359416013027,85.3597645248966
1988-07-31,94.43,36.398499999999984
1988-08-31,94.43,80.9934672319265
1988-09-30,93.55887978830292,221.92862021169705
1988-10-31,141.10352545241668,38.12497454758332
1988-11-30,158.47003502831078,146.81933997168923
1988-12-31,149.50197420711118,171.60580079288883
