link,i,j,k,cost,amplitude,lower_bound,upper_bound
SR_WHI.1923-04-30_HSU101SR3.1923-04-30_0,SR_WHI.1923-04-30,HSU101SR3.1923-04-30,0,0.0,1.0,0.0,4.6
SR_WHI.1923-05-31_HSU101SR3.1923-05-31_0,SR_WHI.1923-05-31,HSU101SR3.1923-05-31,0,0.0,1.0,0.0,4.6
SR_WHI.1923-06-30_HSU101SR3.1923-06-30_0,SR_WHI.1923-06-30,HSU101SR3.1923-06-30,0,0.0,1.0,0.0,4.6
SR_WHI.1923-07-31_HSU101SR3.1923-07-31_0,SR_WHI.1923-07-31,HSU101SR3.1923-07-31,0,0.0,1.0,0.0,4.6
SR_WHI.1923-08-31_HSU101SR3.1923-08-31_0,SR_WHI.1923-08-31,HSU101SR3.1923-08-31,0,0.0,1.0,0.0,4.6
SR_WHI.1923-09-30_HSU101SR3.1923-09-30_0,SR_WHI.1923-09-30,HSU101SR3.1923-09-30,0,0.0,1.0,0.0,4.6
Surp_Delta.1922-10-31_SINK.1922-10-31_0,Surp_Delta.1922-10-31,SINK.1922-10-31,0,0.0,1.0,0.0,1000000000000.0
Surp_Delta.1922-11-30_SINK.1922-11-30_0,Surp_Delta.1922-11-30,SINK.1922-11-30,0,0.0,1.0,0.0,1000000000000.0
Surp_Delta.1922-12-31_SINK.1922-12-31_0,Surp_Delta.1922-12-31,SINK.1922-12-31,0,0.0,1.0,0.0,1000000000000.0
Surp_Delta.1923-01-31_SINK.1923-01-31_0,Surp_Delta.1923-01-31,SINK.1923-01-31,0,0.0,1.0,0.0,1000000000000.0
Surp_Delta.1923-02-28_SINK.1923-02-28_0,Surp_Delta.1923-02-28,SINK.1923-02-28,0,0.0,1.0,0.0,1000000000000.0
Surp_Delta.1923-03-31_SINK.1923-03-31_0,Surp_Delta.1923-03-31,SINK.1923-03-31,0,0.0,1.0,0.0,1000000000000.0
Surp_Delta.1923-04-30_SINK.1923-04-30_0,Surp_Delta.1923-04-30,SINK.1923-04-30,0,0.0,1.0,0.0,1000000000000.0
Surp_Delta.1923-05-31_SINK.1923-05-31_0,Surp_Delta.1923-05-31,SINK.1923-05-31,0,0.0,1.0,0.0,1000000000000.0
Surp_Delta.1923-06-30_SINK.1923-06-30_0,Surp_Delta.1923-06-30,SINK.1923-06-30,0,0.0,1.0,0.0,1000000000000.0
Surp_Delta.1923-07-31_SINK.1923-07-31_0,Surp_Delta.1923-07-31,SINK.1923-07-31,0,0.0,1.0,0.0,1000000000000.0
Surp_Delta.1923-08-31_SINK.1923-08-31_0,Surp_Delta.1923-08-31,SINK.1923-08-31,0,0.0,1.0,0.0,1000000000000.0
Surp_Delta.1923-09-30_SINK.1923-09-30_0,Surp_Delta.1923-09-30,SINK.1923-09-30,0,0.0,1.0,0.0,1000000000000.0
U101.1922-10-31_HXI101.1922-10-31_0,U101.1922-10-31,HXI101.1922-10-31,0,0.0,1.0,0.0,1000000000000.0
U101.1922-11-30_HXI101.1922-11-30_0,U101.1922-11-30,HXI101.1922-11-30,0,0.0,1.0,0.0,1000000000000.0
U101.1922-12-31_HXI101.1922-12-31_0,U101.1922-12-31,HXI101.1922-12-31,0,0.0,1.0,0.0,1000000000000.0
U101.1923-01-31_HXI101.1923-01-31_0,U101.1923-01-31,HXI101.1923-01-31,0,0.0,1.0,0.0,1000000000000.0
U101.1923-02-28_HXI101.1923-02-28_0,U101.1923-02-28,HXI101.1923-02-28,0,0.0,1.0,0.0,1000000000000.0
U101.1923-03-31_HXI101.1923-03-31_0,U101.1923-03-31,HXI101.1923-03-31,0,0.0,1.0,0.0,1000000000000.0
U101.1923-04-30_HXI101.1923-04-30_0,U101.1923-04-30,HXI101.1923-04-30,0,0.0,1.0,0.0,1000000000000.0
U101.1923-05-31_HXI101.1923-05-31_0,U101.1923-05-31,HXI101.1923-05-31,0,0.0,1.0,0.0,1000000000000.0
U101.1923-06-30_HXI101.1923-06-30_0,U101.1923-06-30,HXI101.1923-06-30,0,0.0,1.0,0.0,1000000000000.0
U101.1923-07-31_HXI101.1923-07-31_0,U101.1923-07-31,HXI101.1923-07-31,0,0.0,1.0,0.0,1000000000000.0
U101.1923-08-31_HXI101.1923-08-31_0,U101.1923-08-31,HXI101.1923-08-31,0,0.0,1.0,0.0,1000000000000.0
U101.1923-09-30_HXI101.1923-09-30_0,U101.1923-09-30,HXI101.1923-09-30,0,0.0,1.0,0.0,1000000000000.0
U101.1922-10-31_INT_Reddin.1922-10-31_0,U101.1922-10-31,INT_Reddin.1922-10-31,0,-23723.35385,1.0,0.0,3.91
U101.1922-10-31_INT_Reddin.1922-10-31_1,U101.1922-10-31,INT_Reddin.1922-10-31,1,-4268.97147,1.0,0.0,0.35
U101.1922-10-31_INT_Reddin.1922-10-31_2,U101.1922-10-31,INT_Reddin.1922-10-31,2,-1891.85288,1.0,0.0,0.34
U101.1922-10-31_INT_Reddin.1922-10-31_3,U101.1922-10-31,INT_Reddin.1922-10-31,3,-1051.88244,1.0,0.0,0.17
U101.1922-10-31_INT_Reddin.1922-10-31_4,U101.1922-10-31,INT_Reddin.1922-10-31,4,-699.0,1.0,0.0,0.18
U101.1922-11-30_INT_Reddin.1922-11-30_0,U101.1922-11-30,INT_Reddin.1922-11-30,0,-23723.35385,1.0,0.0,3.91
