date,SR_BER,SR_BLB,SR_BUC,SR_BUL,SR_CAS,SR_CFW,SR_CLE,SR_CLK_INV,SR_CMN,SR_CRW,SR_DLV,SR_DMV,SR_DNP,SR_EBMUD,SR_ENG,SR_FOL,SR_GNT,SR_HID,SR_HTH,SR_ISB,SR_LA,SR_LL_ENR,SR_LVQ,SR_MCR,SR_MHW,SR_MIL,SR_NHG,SR_NML,SR_ORO,SR_PAR,SR_PNF,SR_PRR,SR_PYM,SR_RLL_CMB,SR_SCAGG,SR_SCC,SR_SFAGG,SR_SHA,SR_SKN,SR_SLW,SR_SNL,SR_TAB,SR_TRM,SR_TUL,SR_WHI
1998-07-31,1282.5216085741365,136.754918,10.0,830.0,72.13258137931827,94.51660839020528,2060.376921983882,489.7491799134,431.0,26.56371900000001,19.416859399369557,230.4,1628.51249979069,107.32904678790568,67.0,949.999,21.994025044355794,4.0,351.7218706882721,263.8479777997684,10.2,301.3,104.8,1024.0,78.5,296.9798208444712,270.08331369268177,1990.460024643323,3538.0,210.0,994.1520845016008,4.153202524336754,4.8,65.56,37.41279997566737,83.2,37.312262988887646,4300.0,33.8,40.868156760000005,287.22870804771594,9.7,31.955813327519987,11.0,240.0
1998-08-31,1187.5896919504642,110.39426411524,10.615791,755.0,34.08744578379502,84.65641825416658,1871.726873526796,421.0286724964534,408.3590532892098,18.3,19.215055392799783,230.4,1599.5731461757118,105.93489789192007,67.0,800.0,11.5,4.0,360.0,7.147725280054033,10.2,261.60525424,104.08840800000002,885.76883587,78.5,153.1059316409356,237.5885913256259,1956.0513961109004,3538.0,202.798790282946,584.6605140699668,4.1,4.8,65.56,37.0,52.592832,31.0,4000.001,33.8,20.0,179.73174742398882,9.7,0.57,11.0,240.0
1998-09-30,1158.4207103593503,87.13536694965146,11.265322572139995,704.9999999999999,18.6,1.0,1851.049992306302,207.74812595295975,382.0,18.3,19.066599262919663,230.4,1640.1510938472527,106.07050298194,67.0,650.0,11.5,5.259507999999999,347.318838,52.95386829846633,10.2,217.1922716549072,103.34223171224,743.5996887224171,78.5,127.49077884901588,236.03547635506987,1942.80680931294,3351.0,203.0,549.4109892435507,4.1,4.8,54.94454889000001,37.0,30.337081873919995,31.0,3700.0,33.8,20.0,150.04617372799976,9.7,16.3853442,11.0,239.79247574000004
1998-10-31,1141.345102866471,86.95902928929138,11.62962668506925,660.001,27.54483851329702,11.809316397493664,1834.8048087143031,217.30562596331092,245.82965139394383,18.3,18.987075748180068,230.4,1669.4585291433125,109.86282384374933,66.0,576.39540844,11.5,5.831206576359999,325.20767812468,87.63111585945643,10.2,168.29111240321183,100.74755166861073,658.5449557308184,78.5,120.0,175.1293328141274,1913.4026323649723,3149.0,198.0,539.7013785217301,4.1,19.12574293410676,65.56,37.0,6.382159759449621,31.0,3400.0,33.8,20.0,119.99706382533384,9.7,0.57,11.0,234.3974973314312
1998-11-30,1163.290070866235,79.84,12.516470577049926,645.0000000000001,18.6,51.64030575392779,1704.1276702621244,239.1461267761146,221.43725873584597,35.2723902376951,18.95562400635963,244.0146044639284,1681.8222705082032,116.1848094256362,64.0,498.0,11.5,7.814447794286589,309.5545124230864,120.44445628870618,10.688473297797444,176.3986124290257,88.96104734524131,662.6529603075617,78.5,166.2102963980878,93.961617694766,1928.6744071034857,2981.001,193.0,574.5564376946171,4.1,111.52581003574868,65.56,37.0,11.09,31.0,3252.0,33.8,22.501572029999988,318.7113193773958,11.8,4.142431542857142,11.0,240.001
1998-12-31,1177.1220831780463,68.92,14.109130012349862,553.5408919471336,161.21335465715842,95.63707197200787,1572.4929484616932,277.5837894470651,98.72542647764529,18.3,18.94471333676504,275.3946044639284,1690.0,124.09021637006038,62.0,509.1743220042797,11.5,11.299286434242246,299.6196329900114,149.8366601533143,10.2,198.70170280272092,78.2654394016262,676.0,140.77469390824768,225.5224229316753,98.77363085501769,1950.0,2930.0,188.0,605.7024288258009,4.1,4.8,65.56,37.0,9.75,31.0,3368.0,44.0,29.672213522586485,613.8241599303082,9.7,7.329640513426282,11.0,223.5271042500001
1999-01-31,1202.3659180014852,57.39,19.19914126474344,533.0911934264926,247.88519646811645,103.0,1457.28459001097,330.5184852071258,140.03470623985848,18.3,18.96360707170633,306.83595938482114,1690.0,132.24644130045164,62.0,487.7600233439573,11.5,17.980027197757607,294.6702684505885,183.36,10.2,227.95752698072204,78.28197959571088,676.0,182.0,306.17618920948706,122.12130188295076,1950.0,2788.0,183.0,653.98,4.1,4.8,65.56,56.53669895826045,9.02,42.105479900000006,3828.0,44.0,37.82553330956147,937.6727333047382,9.7,8.011086271183322,67.0,216.999
1999-02-28,1353.2074086870314,57.82,31.468902089129287,600.0,229.98156775215116,103.0,1525.2274327811092,549.4,235.74755587866656,18.3,18.987357178658502,334.3592405868519,1689.999,138.03558698022294,62.0,553.001,11.5,29.62422874662582,304.0469943656252,216.4913028,10.2,218.14250332859783,86.46168438876583,676.0,146.174988275239,435.0,153.8997994384276,1950.0,2890.0,188.0,727.8940115999999,4.1,91.2178266,65.56,77.88119195266694,13.02,50.00100719150601,4042.0,33.8,20.859690960234783,1318.588149253492,11.8,8.85,55.16881885169882,206.002
1999-03-31,1416.2965340094795,77.19,36.39888179711816,685.0000000000001,323.7,103.0,1700.8454529930796,566.81,289.89694395887324,18.3,18.96337103081461,365.4247048399472,1689.999,145.18330618006408,64.0,655.0,11.5,4.0,261.6048886833078,250.54359045923204,10.2,117.57909710820805,95.96835800510172,729.4619904,182.0,440.19136938535394,178.0,2019.0,2937.001,193.0,764.817044463552,4.227811996361462,4.8,65.56,101.00116334661722,22.29,60.57518680303145,4330.0,44.0,20.0,1299.8407217021495,9.7,10.56,11.0,206.002
1999-04-30,1430.2309567949767,125.33,44.27456492808622,824.9999999999999,310.5633370979142,103.0,1899.999,576.94770976,363.0,18.3,18.91209955900951,334.92747086533205,1712.999,148.974449551412,65.0,692.65409586,11.5,4.0,145.01568292634963,301.1034340954414,10.2,130.94542043630503,104.8,843.6873141432321,78.5,521.0,197.723865,2077.389684604671,3350.0,198.0,813.14,4.216988797650776,97.07797026000004,65.56,112.23102937673671,36.76566209999999,61.84753086300307,4552.0,38.569848,75.0,1264.8126664359029,9.7,49.9033122,11.0,206.001
